NFCSID,STATEQ,CENSUSDIV,CENSUSREG,A3,A3Ar_w,A3B,A4A_new_w,A5,A6,A7,A7A,A8,A9,A10,A10A,A11,A14,A15,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,K_1,K_2,K_3,K_4,K_5,K6,K7,K8A_1,K8A_2,K8A_3,B1,B2,B3,B4,B5A_1,B5A_2,B5A_3,B5A_4,B5A_5,B5A_6,B11,B12,B13,B14,C1,C2,C3,C4,C5,C7,C8,C9,C10,C11,C12,C13,C14,D2,D3A_1,D3A_2,D3A_3,D3A_4,D3A_5,D3A_6,D3A_7,D3A_8,D11,D12,D13,D14,D15,EA_1,EA_2,EA_3,E4,E7,E8,E10,E11,E12,E14,E15,E16,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F10,G1,G2,G4,G5_1,G5_2,G5_3,G5_4,G5_5,H1,H2,H3,H4,H7,M1_1,M1_2,M1_3,M4,M6,M7,M8,M9,M10,wgt_n2,wgt_d2,wgt_s3
2009024440,12,9,4,1,1,1,2,3,2,3,3,1,5, ,1,6, , ,8,3,1,3,1, , ,2, ,2,2,2, ,2,2,2,2,2, , ,6,4,4,1,1,1,2, , , , , , , , , ,1,2, , ,98, , , , , , ,98, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,98,1,1,98,5,6,3,5,1,3,98,1,98,3.13935645557007,.297974034549668,2.19665774322583
2009024441,2,9,4,1,1,1,2,3,2,3,3,1,2, ,1,6, , ,2,4,3,2,2, , ,2, ,2,2,2, ,2,2,2,2,2, , ,4,7,98,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2, ,7,7,4,3,1,3,4,1,98,1.05700596387031,.0649527398058585,1.68702286042241
2009024442,28,4,2,2,2,8,1,2,2,2,2,6,1,2,1,2,1,1,3,3,3,3,2,2, ,2, ,2,1,2, ,2,2,2,2,2, , ,5,4,4,1,2,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,2,2,2,1,2,7,5,1,3,98,98,98,1,98,.536334873830942,.705616633910587,1.26808982396888
2009024443,25,6,3,2,1,7,2,2,2,1,3,1,5, ,1,1, , ,1,1,2,1,2,2, ,2, ,1,2,1,98,2,2,2,2,2, , ,98,1,4,2,1, , , , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,1,2,2,2,2,2, ,1,7,3,4,98,98,1,1,98,.862662754125385,.738855899341525,.904791178839267
2009024444,41,5,3,1,4,4,1,2,1,2,1,1,7,8,3,5,1,1,1,7,2,2,1, , , ,1,1,1,1,1,2,1,2,1,2,1,2,4,7,6,1,1,1,1, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,2,2,2,2,2,2,2, , , , ,2,1,2,2,1,2,2, , , , , ,2,7, , , , , , , ,2, ,2,2,1,2,1,1,1,1,2,1,1,7,7,7,6,3,3,98,1,98,1.27616036969318,.799754194891423,1.23387763179294
2009024445,40,1,1,1,2,2,1,2,2,3,3,6,2, ,1,6, , ,9,6,1,2,2, , ,2, ,1,2,2, ,2,2,2,1,2,1,2,5,3,6,1,1,1,1, , , , , , , , , ,1,1, ,2,2, , , , , , ,1,1,1, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,3,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,1,2,2,1,1,6,7,3,5,1,3,98,1,2,.533567342794263,.600059638945146,1.41752159354419
2009024446,2,9,4,2,2,8,1,5,1,2,1,6,2,2,1,6,3,1,3,4,1,2,2, , ,1, ,2,1,1,99,2,1,1,1,2,2,2,5,7,5,1,1,1,2, , , , , , , , , ,2,1,1,1,2,1,99,1, ,99,99,99, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,99,7,7,7,5,1,3,99,1,99,.969383027695982,.0526083281504403,.480887023505313
2009024447,35,4,2,2,2,8,1,2,4,2,2,3,2,3,1,6,1,1,6,2,1,3,1, , ,2, ,1,2,2, ,2,2,2,2,2, , ,3,4,4,1,2,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,98, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2,1,3,6,6,3,5,1,1,98,98,98,.536334873830942,.330288087919965,1.04936038146755
2009024448,41,5,3,2,5,11,1,3,4,4,3,1,1, ,1,2, , ,1,1,2,1,2,2, ,1, ,1,1,1,98,2,2,2,2,2, , ,4,4,4,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,1,1,1,1,7,6,4,6,1,3,2,1,98,1.35215012663029,.794978722451006,1.34364953053322
2009024449,12,9,4,1,2,2,2,4,2,4,3,3,2, ,1,6, , ,1,3,1,3,1, , ,2, ,2,1,1,3,2,2,2,2,2, , ,2,7,7,1,1,2,2, , , , , , , , , ,1,1, ,1,98,1,98,98,3,2,2,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,3,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,3,3,6,4,3,1,3,1,1,2,1.73258762775074,.155748671993599,.935274833113462
2009024450,35,4,2,2,3,9,1,4,1,2,1,5,2,2,1,2,1,1,4,4,3,2,2,2, ,2, ,1,1,1,2,2,2,2,2,2, , ,2,6,6,1,2,1,1, , , , , , , , , ,2,1,3,1,2,2,1,98,3,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,2, , ,1,2,1,2,2,2,1,1,1,1,2,1,2, ,2,2,2,2,2,2,1,1,1,1,2,5,7,2,4,1,3,1,1,2,.301601083419151,.167702234099026,.432298271573746
2009024451,32,8,4,1,2,2,2,3,2,2,2,2,5,2,1,6,1,1,8,3,2,3,1, , ,2, ,2,2,2, ,1,1,2,1,2,98,2,5,7,4,1,1,1,1, , , , , , , , , ,2,1,1,1,2,2,1,2,4,2,2,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2,1,3,6,6,4,5,1,3,2,1,2,.853785406752756,.937849336361746,1.53129196059882
2009024452,40,1,1,2,2,8,1,5,1,2,1,7,2,2,1,6,2,1,7,7,3,3,1, , ,2, ,2,2,2, ,2,2,2,2,2, , ,2,5,4,1,1,1,1, , , , , , , , , ,1,1,2,98,98, , , , , , ,1,2,2, , , , , , , , , , , , , , ,2,1,2, , , , , , , , ,2,3,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,98,1,1,1,3,7,5,3,1,3,98,1,1,.243075032870969,.261177448478741,.343331376283622
2009024453,12,9,4,1,2,2,2,3,1,2,1,5,2,2,1,6,1,1,4,98,3,1,1, , ,2, ,1,1,1,1,2,2,2,2,2, , ,4,4,4,1,1,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,4,4,4,5,1,3,98,1,98,3.13935645557007,.297974034549668,2.19665774322583
2009024454,12,9,4,1,5,5,1,3,3,1,3,2,1, ,1,5, , ,1,2,98,2,1, , ,2, ,2,2,2, ,2,2,1,1,1,2,2,1,4,1,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,1,1,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,2,1,3,6,6,5,4,2,3,2,1,2,2.12104234740298,.219901354647085,1.23560683595557
2009024455,40,1,1,1,2,2,2,4,1,2,1,5,2,4,1,6,3,1,7,2,1,3,2, , ,2, ,1,2,2, ,2,2,2,2,2, , ,1,7,2,1,1,2,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,2,1,4,7,2,4,1,3,2,1,98,.434450348866048,.434809706068,.964973858326681
2009024456,26,4,2,2,3,9,1,2,4,1,3,1,6, ,1,5, , ,1,1,3,1,2, , ,2, ,2,2,2, ,2,2,2,2,2, , ,98,98,98,2,2, , ,1,2,2,2,2,2,2,2,2, ,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,2,2,2,4,4,1,4,1,1,98,2,2,98,.546485091474437,2.05683679620939,1.11454242154939
2009024457,15,3,2,2,4,10,1,3,1,2,1,1,4,7,1,2,3,3,1,1,2,1,2,2, ,2, ,1,2,2, ,2,2,2,2,2, , ,4,7,4,1,2,2,2, , , , , , , , , ,2,1,2,2,2, , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,1,2,2, , , , , ,2,1,2,1,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2, ,7,7,7,7,1,3,1,1,2,1.57487239184744,.737587693945992,1.09878521171872
2009024458,12,9,4,2,3,9,2,4,4,1,3,5,2, ,1,2, , ,8,5,1,3,1,1,1,2, ,2,1,1,3,2,2,1,1,2,2,2,5,1,1,1,1,1,2, , , , , , , , , ,1,1, ,1,1,2,1,1, ,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,1,2,1,1,1,2,1,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,3,7,7,6,6,1,3,1,1,2,1.4572498674057,.135681493267915,.48798342396179
2009024459,12,9,4,1,1,1,2,4,2,3,3,5,7, ,1,6, , ,1,3,2,2,2, , ,2, ,2,2,2, ,2,2,2,2,2, , ,3,98,98,1,1,1,2, , , , , , , , , ,1,1, ,2,2, , , , , , ,2, , , , , , , , , , , , , , , , ,99,2,2, , , , , , , , ,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,98,2,98,4,5,2,3,5,1,3,98,98,98,1.73258762775074,.155748671993599,.935274833113462
2009024460,9,5,3,2,5,11,1,5,2,1,3,8,2, ,1,6, , ,7,8,1,3,1, , ,1, ,1,1,1,2,2,1,2,1,2,1,1,6,1,1,1,2,1,2, , , , , , , , , ,2,1, ,1,1,1,1,98,2,2,2,1,1,1, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,3,2,1,2,2,1,2,1,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,7,7,1,3,4,1,2,.746241662396958,.100549107026584,.835199890153132
2009024461,9,5,3,1,2,2,2,3,2,1,3,1,7, ,1,6, , ,4,6,1,1,2, , ,2, ,1,2,2, ,1,1,2,1,2,1,2,6,6,7,1,2,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,2,1,1,1,1,2,2,2, ,2,2,2,2,2,2,1,2,2,2,3,7,6,5,4,1,3,98,98,98,1.54714462442677,.209001938825111,1.83314417625946
2009024462,40,1,1,2,4,10,1,2,2,1,3,2,6, ,1,6, , ,1,10,2,1,2, , ,2, ,2,1,2, ,1,2,2,2,2,2,2,4,4,4,1,1,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,1,1,2,2,1,3,6,6,5,5,2,3,4,1,1,.448774380634565,.481871389872358,1.11046051036598
2009024463,12,9,4,2,3,9,2,3,1,2,1,5,2,2,1,6,2,3,7,5,2,2,2, , ,2, ,2,1,1,2,2,2,2,2,2, , ,5,7,7,1,1,1,2, , , , , , , , , ,1,98, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,2,2,2,1,2,1,98,1,98,1,2,2,2,1,1,2,98,2,98,1,2,2,2,2,2,2,2,1,1,98,1,1,5,4,4,4,1,98,98,98,98,2.64045910598922,.259582065421566,1.14611505501878
2009024464,12,9,4,2,3,9,2,3,1,2,1,5,4,2,1,3,1,3,5,5,3,2,98,2, ,2, ,2,2,2, ,2,1,2,2,2,2,2,4,2,2,1,1,1,2, , , , , , , , , ,1,1,3,2,1,2,2,98,3,2,2,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,98,1,1,3,7,4,4,5,1,3,98,1,2,2.64045910598922,.259582065421566,1.14611505501878
2009024465,35,4,2,2,2,8,1,2,1,2,1,1,3,3,1,1,98,3,10,1,98,1,2,2, ,2, ,2,2,2, ,1,2,2,98,98,2,2,7,7,7,1,2,1,98, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,2,2,2, , , , , ,2,3,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,98,4,4,4,1,98,1,2,1,1,.536334873830942,.330288087919965,1.04936038146755
2009024466,9,5,3,2,4,10,1,3,1,2,1,3,2,2,1,5,1,1,5,6,1,3,1, , ,2, ,2,2,2, ,2,2,2,2,2, , ,4,4,4,1,1,1,2, , , , , , , , , ,2,1,1,1,2,1,98,98,3,2,2,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,2,1,1,3,7,7,4,4,1,3,98,1,2,1.14324195606896,.15945387953971,1.5184337724395
2009024467,9,5,3,1,2,2,2,4,2,1,3,3,1, ,1,6, , ,4,2,1,2,1, , ,2, ,1,2,2, ,2,2,2,2,2, , ,5,6,5,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,1,2,2,5,99,99, , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,1,2,2,1,2,1,3,7,7,5,5,1,3,98,1,2,.853857684706953,.112987045318686,.706707841849215
2009024468,41,5,3,1,4,4,1,4,1,2,1,5,6,2,1,5,1,1,1,6,1,1,2, , ,2, ,2,2,2, ,1,2,2,2,2,2,2,4,6,4,1,1,1,2, , , , , , , , , ,2,1,2,1,2,1,1,98,4,2,2,2, , , , , , , , , , , , , , , , ,1,2,2,4,1,2, , ,1,98,3,2,3,2,1,2,2,2,2,2,2, ,2,2,1,2,2,2,1,1,1,1,2,6,7,6,5,1,3,1,1,2,.704303477113342,.432349402928838,.618103954510755
2009024469,35,4,2,2,2,8,1,4,1,2,1,6,2,2,1,2,1,1,3,4,3,2,2,2, ,2, ,2,2,1,2,2,1,1,2,2,2,2,4,5,4,1,1,1,1, , , , , , , , , ,2,1,2,1,1,1,98,98,98,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,1,1,2,1,2,1,2,1,2,3,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,6,6,4,5,1,3,98,1,2,.295999253312572,.17890302701055,.528281636710914
2009024470,40,1,1,2,5,11,1,2,5,4,3,2,8, ,2,2, , ,8,1,3,3,1,1,2, ,1,2,1,1,2,2,1,2,1,1,2,1,4,4,4,1,1,1,2, , , , , , , , , ,1, , , , , , , , , , , , , ,1,1,1,2,2,2,2,2,2, , , , , ,1,2,2,4,2,2, , , , , ,2,3,2,1,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,2,7,7,7,7,1,98,98,1,98,.530780323782008,.568174076608329,1.49952993566394
2009024471,25,6,3,2,1,7,1,3,1,2,1,2,3,2,1,6,1,1,5,3,3,1,2, , ,2, ,2,1,1,2,2,2,1,1,2,2,2,4,7,3,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,7,7,4,5,1,3,1,1,2,.75789575321221,.695590794721473,.810681743642635
2009024472,32,8,4,2,2,8,2,4,1,2,1,3,2,2,1,2,1,1,3,6,1,2,2,2, ,2, ,1,1,1,2,2,2,2,2,2, , ,6,6,5,1,1,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,2,1,1,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,3,6,7,5,5,1,3,4,1,98,.388955431050814,.418814477115567,.483675727889993
2009024473,46,1,1,1,3,3,1,3,1,2,1,6,2,2,1,3,1,3,4,10,1,2,2,1,2,1, ,2,1,1,1,2,2,1,2,2,98,2,5,7,4,1,1,1,1, , , , , , , , , ,1,1,3,2,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,1,1,2,1,2,1,2,2,1,2,1,1,1,6,7,7,5,1,3,1,1,2,.500950893604968,.408797698104188,1.27438291255349
2009024474,40,1,1,1,1,1,1,4,2,3,3,3,2, ,1,6, , ,1,7,2,1,98, , ,1, ,1,1,2, ,2,1,2,1,2,1,2,4,98,4,1,1,1,2, , , , , , , , , ,2,1, ,1,2,98,1,98,1,2,2,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,2,1,1,1,1,2,1,2, ,2,2,2,2,2,2,1,2,98,1,1,6,7,6,6,1,3,1,1,2,.294471873385689,.315167317210447,.534763508312176
2009024475,9,5,3,2,2,8,1,4,1,2,1,7,2,2,1,6,1,1,6,7,1,3,1, , ,1, ,2,1,1,3,2,2,2,2,2, , ,4,4,4,1,1,1,2, , , , , , , , , ,1,1,3,1,1,1,1,1, ,2,2,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,1,1,1,6,6,6,6,1,3,98,1,2,.619227808098118,.085413042744314,.554850178628735
2009024476,46,1,1,2,5,11,1,3,1,2,1,2,4,8,3,1,1,1,1,5,3,2,2,1,2, ,2,2,1,1,2,2,2,1,1,2,1,1,2,6,2,1,1,2,2, , , , , , , , , ,2, , , , , , , , , , , , , ,2,1,2,2,2,2,2,2,2, , , , ,2,1,2,2,4,2,2, , , , , ,2,7, , , , , , , ,1,1,2,2,2,2,2,2,1,2,2,1,1,7,7,7,5,1,3,1,1,2,.530780323782008,.424266563467598,1.53379832016888
2009024477,22,1,1,1,1,1,1,4,2,1,3,5,2, ,1,6, , ,4,8,3,2,1, , ,2, ,2,2,2, ,2,2,2,2,2, , ,3,3,1,1,1,1,2, , , , , , , , , ,1,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,2,2,2,1,7,7,7,7,1,3,2,1,2,.294471873385689,2.01321093212185,.74729985115554
2009024478,42,4,2,2,4,10,1,3,4,1,3,4,2, ,1,5, , ,1,5,3,1,2, , ,1, ,1,1,1,1,2,2,1,2,2,1,2,98,7,7,1,1,1,1, , , , , , , , , ,2,1, ,1,2,2,1,2,3,1,1,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,1, , ,2,1,3,2,3,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,3,7,1,5,1,3,1,1,2,.546485091474437,.364563397041106,.944874689037905
2009024479,46,1,1,2,2,8,1,3,4,1,3,4,2, ,1,1, , ,7,5,1,3,2,2, ,2, ,2,1,2, ,1,2,2,2,2,2,2,4,6,3,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,1,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,1,2,1,1,7,7,6,7,1,3,4,1,98,.440439006610041,.371318260895304,1.04725508151222
2009024480,40,1,1,2,2,8,2,2,2,2,2,3,2,2,1,4,1,1,4,6,1,2,2,1,2,1, ,1,2,2, ,2,2,1,2,1,1,1,4,4,4,1,1,1,2, , , , , , , , , ,1,1,1,1,2,1,98,98,3,2,2,1,2,2, , , , , , , , , , , , , , ,2,2,1, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,1,2,2,2,1,2,1,1,1,2,3,2,6,2,1,2,2,2,.705384112844868,.4878785872517,1.41201163724557
2009024481,46,1,1,2,2,8,1,4,1,2,1,3,3,1,1,2,1,1,7,7,3,2,2,2, ,1, ,1,1,1,2,2,1,1,1,2,1,2,5,7,4,1,2,1,2, , , , , , , , , ,2,1,1,1,2,2,3,2,4,2,2,1,1,1, , , , , , , , , , , , , , ,2,2,1, , , , , , , , ,2,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,1,7,7,7,6,1,1,1,1,2,.243075032870969,.195026248263166,.519743855343347
2009024482,8,5,3,1,1,1,1,3,2,3,3,1,2, ,1,6, , ,5,3,2,2,2, , ,2, ,2,2,2, ,2,2,2,2,2, , ,3,4,4,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2,1,4,6,6,6,3,1,3,2,2,1,1.35924999062579,.181521106465552,2.09085670237261
2009024483,42,4,2,2,4,10,1,3,1,2,1,5,4,8,3,1,3,3,8,6,3,3,1,1,2, ,98,1,1,2, ,2,1,2,98,2,2,2,1,5,4,1,1,2,2, , , , , , , , , ,1, , , , , , , , , , , , , ,2,1,2,1,1,2,1,2,2,1,2,1,1,3,1,2,1,4,2,2, , , , , ,2,3,1,2,2,2,2,2,98,2, ,2,2,2,2,2,2,2,1,2,1,98,6,7,5,6,1,3,2,1,2,.546485091474437,.364563397041106,.944874689037905
2009024484,8,5,3,2,1,7,1,3,1,2,1,6,2,2,1,1,1,1,10,10,1,2,1,1,1,1, ,1,1,1,3,1,1,1,1,1,1,1,6,6,6,1,1,1,1, , , , , , , , , ,1,1,1,1,1,1,1,1, ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2, ,2,2,2,2,2,2,1,1,1,1,2,6,6,6,4,2,1,1,1,1,1.12200779093928,.145320816059426,1.32201620674935
2009024485,40,1,1,2,5,11,1,2,4,1,3,2,3, ,1,5, , ,1,1,2,1,99, , ,2, ,1,2,2, ,2,2,2,2,2, , ,98,7,7,1,1,1,2, , , , , , , , , ,2,2, , ,2, , , , , , ,1,1,1, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,2,1,1,99,2,2,2,2, ,2,2,2,2,2,2,2,2,2,1,3,6,7,3,4,1,3,98,1,2,.530780323782008,.568174076608329,1.49952993566394
2009024486,12,9,4,1,2,2,2,4,2,2,2,4,2,2,1,6,1,1,3,7,1,3,1, , ,1, ,2,2,2, ,2,2,2,1,2,1,2,4,5,6,1,1,1,2, , , , , , , , , ,1,1,1,1,1,1,1,2,1,2,2,1,2,2, , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,2,2,1,2,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2,1,1,5,6,6,6,1,3,4,1,98,1.73258762775074,.155748671993599,.935274833113462
2009024487,46,1,1,2,4,10,1,4,1,2,1,3,4,2,1,1,2,1,3,3,3,2,2,2, ,2, ,2,2,2, ,2,2,2,2,2, , ,4,7,4,1,1,1,1, , , , , , , , , ,2,1,2,2,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,2,2, , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,1,2,1,1,2,5,6,4,5,3,98,98,2,98,.247675264196068,.188988462445773,.503471821626811
2009024488,51,8,4,2,4,10,1,4,1,2,1,7,2,2,1,1,3,3,9,3,1,3,1,1,1,1, ,2,2,2, ,2,2,2,1,2,2,2,6,4,4,1,1,2,2, , , , , , , , , ,2,1,3,1,2,1,2,98,2,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,3,2,2, , , , , ,2,3,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,2,7,7,4,7,1,2,2,1,2,.247458412353934,.142603819052977,.525240786984741
2009024489,40,1,1,2,3,9,1,3,1,2,1,5,2,2,1,2,1,1,2,4,1,1,2,2, ,2, ,1,2,2, ,2,2,2,2,2, , ,5,7,5,1,2,1,2, , , , , , , , , ,2,1,1,1,2,1,1,98,3,2,2,1,2,2, , , , , , , , , , , , , , ,1,2,2,4,1,2, , ,1,98,3,2,7, , , , , , , ,1,2,2,2,2,2,2,2,1,1,2,1,3,5,6,4,4,1,3,2,1,2,.448774380634565,.481871389872358,1.11046051036598
2009024490,32,8,4,2,1,7,2,3,2,3,3,1,3, ,1,6, , ,4,5,3,2,2, , ,2, ,1,2,99, ,2,2,2,2,2, , ,4,6,5,1,1,2,2, , , , , , , , , ,2,2, , ,2, , , , , , ,98, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,2,2,2,2,1,1,1,5,5,4,4,1,98,98,98,98,.218594132472192,.61989184887684,1.26942502892271
2009024491,32,8,4,1,1,1,1,2,2,3,3,3,2, ,1,6, , ,5,1,1,2,1, , ,2, ,2,1,2, ,2,2,2,2,2, , ,1,4,5,1,1,1,2, , , , , , , , , ,2,1, ,1,2,2,2,1, ,2,2,2, , , , , , , , , , , , , , , , ,2,2,2, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,1,2,1,1,1,1,1,7,7,7,6,1,1,1,2,2,.533100178414473,.958898301118819,1.331388447211
2009024492,28,4,2,2,2,8,1,4,1,2,1,8,4,2,1,6,2,1,10,7,2,3,1, , ,1, ,2,1,1,2,2,2,2,2,2, , ,6,1,1,1,1,1,2, , , , , , , , , ,1,2, , ,2, , , , , , ,1,2,2, , , , , , , , , , , , , , ,1,1,2,2,2,2, , , , , ,2,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,1,1,1,1,1,7,7,4,5,1,3,98,98,2,.295999253312572,.382202556896901,.558179362005874
2009024493,27,8,4,1,4,4,1,3,2,1,3,2,1, ,1,6, , ,1,1,2,1,2, , ,2, ,1,2,2, ,2,2,2,2,2, , ,1,7,7,1,2,1,1, , , , , , , , , ,2,2, , ,2, , , , , , ,1,2,1, , , , , , , , , , , , , , ,2,2,1, , , , , , , , ,2,7, , , , , , , ,2, ,2,2,2,2,1,2,2,2,2,2, ,7,7,7,5,1,3,1,1,2,.500512286526262,.535089708358894,.962364530930447
2009024494,12,9,4,2,4,10,2,4,1,2,1,3,4,2,1,4,1,3,1,1,2,1,1,1,2,2, ,1,1,1,3,1,1,1,1,1,1,2,4,7,6,1,1,1,1, , , , , , , , , ,2,1,2,2,2, , , , , , ,1,1,1, , , , , , , , , , , , , , ,1,2,1,4,1,2, , ,1,1,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,6,5,6,1,3,98,1,98,1.4572498674057,.135681493267915,.48798342396179
