NFCSID,STATEQ,CENSUSDIV,CENSUSREG,A3,A3Ar_w,A3B,A4A_new_w,A5_2012,A6,A7,A7A,A11,A8,AM21,AM22,X3,X4,AM8,A9,A10,A10A,A21,A22,A14,J1,J2,J3,J4,J5,J6,J8,J9,J10,J20,J11,J12,K_1,K_2,K_3,K_4,K_5,B20_1,B20_2,B20_3,B20_4,B11A,B21,B22_1,B22_2,B22_3,B22_4,B22_5,B22_6,B22_7,B22_8,B1,B2,B4,B23,B14,C1_2012,C2_2012,C3_2012,C4_2012,C5_2012,C10_2012,C11_2012,D20_1,D20_2,D20_3,D20_4,D20_5,D20_6,D20_7,EA_1,EA_2A,E4A,E5_2012,E7,E8,E20,E15,E16,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F10,G1,G20,G21,G22,G4,G25_1,G25_2,G25_3,G25_4,G25_5,G23,H1,H3,M1_1,M1_2,M4,M20,M21_1,M21_2,M21_3,M21_4,M22,M6,M7,M8,M9,M10,wgt_n2,wgt_d2,wgt_s3
2012027758,51,8,4,2,6,12,1,5,5,4,3,4,2,3, ,1, , ,8, ,2, , , ,1,1,2,1,2,2, ,2,1,1,1,1,1,2,2,2,2,2,2,1,1, ,4,3,2,3,1,2,2,3,3,1,1,2, ,2,2, , ,2, , , ,2,1,1,2,2,2,2,1,2,1, ,2,2, , ,2,7, , , , , , , ,2,1,2, ,2,1,1,1,1,1,1,1,1,7,7,4,2,1,2,1, ,1,1,3,3,1,98,0.313277304520468,0.173086563411572,0.534941738159555
2012027759,51,8,4,1,2,2,1,5,2,3,3,6,1,3, ,1, , ,3, ,1, , , ,1,5,2,2,2, ,2, ,1,4,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,3,2,3,3,1,1,1, ,2,2, , ,2, , , ,1,2,2,2,2,2,1,2,2, , , , , , ,2,7, , , , , , , ,2,2,1,1,2,1,1,1,1,1,7,2,2,5,6,3,98, , , , ,1,1,98,1,1,2,0.417563468039534,0.234233477101668,0.944215878094570
2012027760,40,1,1,2,4,10,1,4,2,2,2,5,2,3, ,1, , ,4,8,3,1,3,1,6,6,3,2,1, , ,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,3,3,3,2,3,1,3,2,1, , ,2,2, , ,2, , , ,1,2,2,1,1,2,2,2,2, , , , , , ,2,7, , , , , , , ,2,1,2, ,2,1,1,1,3,1,5,2,2,6,5,6,3, , , , ,1,2,1,4,1,98,0.402014359606574,0.463513710972483,0.882615399019299
2012027761,35,4,2,2,2,8,1,4,2,1,3,2,1,3, ,1, , ,4, ,1,2, , ,1,1,3,2,2,2,2, ,1,4,1,1,2,2,2,2,2,2,1,2,2,1,2,2,3,3,2,2,3,1,3,2,2, ,1, ,2, , ,2, , , ,1,2,1,2,1,1,1,2,2, , , , , , ,2,7, , , , , , , ,2,1,1,1,2,1,5,1,3,1,7,2,2,3,7,4,2,2,1,2, ,1,1,2,2,1,98,0.483263114944897,0.269990396927885,1.026553760567270
2012027762,28,4,2,2,2,8,1,4,1,2,1,1,4,3,3,1, , ,2,2,1,2, ,3,3,4,3,2,2,2,1, ,2,2,2,2,2,2,1,1,2,2,1,1,2,2,3,2,2,3,1,3,2,3,3,1,1,1, ,2,1,3,1,2,1,2,2,1,2,2,2,2,1,1,1,2,11,-98,1,2,98,2,2,2,2,1,1,1,2,2,1,1,1,2, ,2,1,1,1,1,1,7,1,1,4,2,3,3, , , , ,1,1,98,98,1,98,0.483263114944897,0.681778548291631,1.011235954362820
2012027763,7,1,1,1,1,1,1,4,2,1,3,2,5,1, ,2,1,1,3, ,1,1,2, ,10,9,2,1,1,1,1, ,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1, ,1,1, ,1,1,1,1,1,1,1,1,1,2,2,2,1,1,6,55,1,1,1,3,1,4,1,1,1,1,2,2,1,1,1,1,1,1,4,3,3,3,2,7,1,1,4,7,6,2,1,1,2,1,1,2,1,1,1,1,0.599845156185760,2.164464450125550,1.476894893959750
2012027764,7,1,1,1,6,6,1,6,1,2,1,5,7,3,3,1, , ,1,3,1, , ,3,7,7,2,3,1, ,2, ,2,1,2,2,2,1,2,2,2,2,1,1,2,2,3,2,2,2,3,3,2,3,3,1,1,2, ,1,2, , ,2, , , ,1,98,98,1,98,1,2,1,2,1, ,1,2,2,1,2,3,2,1,2,1,2,2,2,2,2,2, ,2,1,1,1,1,1,5,1,1,2,1,6,2,1,1,1, ,1,1,3,1,1,2,0.303875684344105,1.072912954775440,0.738168715502721
2012027765,46,1,1,1,4,4,1,2,2,4,3,2,1,3, ,1, , ,1, ,1,2, , ,7,5,1,3,2,1,2, ,2,2,2,2,2,1,2,1,2,1,2,2,1, ,1,1,2,2,2,3,3,1,3,1,1,2, ,2,98, , ,1,2,2,2,1,2,2,2,1,2,2,2,2, , , , , , ,2,2,1,2,2,2,2,2,2,2,2,2, ,2,1,1,1,1,1,2,1,1,6,7,2,3, , , , ,1,1,3,4,1,2,0.484086275813129,0.327730074282211,1.296112533455230
2012027766,1,6,3,1,4,4,2,2,1,2,1,5,4,3,3,1, , ,7,6,1,2, ,1,2,3,3,2,2, ,2, ,2,2,2,2,2,2,2,2,2,2,2,1,1, ,3,1,2,3,3,2,2,2,3,1,2,1, ,2,1,1,2,2, , , ,1,2,2,2,1,2,1,2,2, , , , , , ,2,7, , , , , , , ,2,2,2, ,2,1,1,1,2,3,5,2,1,4,6,4,1, , , , ,1,1,3,4,1,2,0.914600672090010,1.265144759044070,1.258705751209910
2012027767,2,9,4,1,4,4,2,2,4,1,3,6,2,2, ,1, ,2,2, ,1,2, , ,1,1,2,2,2, ,2, ,2,4,2,2,2,2,2,2,2,2,2,1,2, ,3,3,2,2,2,3,3,3,3,1,2,2, ,2,2, , ,2, , , ,2,2,2,1,1,2,2,2,2, , , , , , ,2,1,1,1,1,1,1,1,2,2,2,2, ,2,1,2,1,2,1,1,2,2,7,7,7,3, , , , ,2,1,1,1,1,2,1.917912049109200,0.069174636913410,1.775065917876580
2012027768,42,4,2,2,4,10,1,3,4,1,3,5,1,3, ,1, , ,3, ,1,2, , ,3,6,2,98,1, ,2, ,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,3,2,2,3,3,3,1,2,1, ,2,1, ,98,2, , , ,1,2,2,2,2,2,2,1,2,1, ,1,2,2,1,2,7, , , , , , , ,2,1,2, ,2,1,1,1,2,1,6,1,2,3,7,3,3, , , , ,1,3,3,98,1,98,0.467573511379771,0.291141475038145,1.067290676832140
2012027769,46,1,1,2,4,10,1,4,1,2,1,1,3,3,3,1, , ,6,2,1,1,1,3,2,2,3,2,2,2,2, ,2,2,1,1,1,99,1,1,99,2,1,1,2,2,3,2,3,3,1,3,2,3,3,1,2,2, ,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,5,0,1,2,2,2,2,7, , , , , , , ,1,1,2, ,2,1,1,1,1,2,4,1,1,5,6,3,3, , , , ,1,2,3,98,98,98,0.402014359606574,0.285229785802875,0.991713476696783
2012027770,7,1,1,2,2,8,1,4,4,2,2,6,4,3, ,1, , ,5,2,1, ,2,1,4,9,3,2,2, ,1, ,1,4,2,1,2,2,2,2,2,2,1,1,2,2,3,2,2,1,1,1,1,3,3,1,1,1, ,2,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2, , , , , , ,2,3,2,1,1,2,1,1,2,1,2,1,1,2,1,5,1,1,1,7,2,2,5,7,5,1, , , , ,1,1,1,4,1,2,0.415504101382371,1.688294977537600,1.080302430254260
2012027771,35,4,2,1,2,2,1,6,1,2,1,6,5,3,3,1, , ,3,5,1, , ,1,5,5,1,2,1, ,1, ,1,2,1,1,2,1,2,1,2,2,2,1,2, ,3,1,2,1,2,3,2,3,3,1,1,2, ,1,2, , ,2, , , ,1,2,2,2,2,2,2,2,2, , , , , , ,2,3,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,4,1,1,6,5,5,3, , , , ,1,1,3,1,1,98,0.484394606520905,0.248866938850085,0.816748284291127
2012027772,46,1,1,2,5,11,1,2,1,2,1,6,4,3,3,1, , ,4,4,1,2, ,1,1,6,1,2,2, ,2, ,1,2,1,2,2,2,2,2,2,2,2,1,2, ,3,2,1,2,3,3,2,3,3,1,1,2, ,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,1, ,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,2, ,2,1,1,1,1,1,7,1,1,6,6,5,3, , , , ,1,1,3,98,1,2,0.450034277523871,0.298142635685437,1.216446542176100
2012027773,7,1,1,1,6,6,1,4,1,2,1,2,4,3,3,1, , ,8,2,2,2, ,3,5,4,3,2,2,2, ,1,1,2,1,1,2,2,1,1,2,2,1,1,2,2,3,2,2,2,2,2,2,2,3,1,2,98, ,2,1,2,2,2, , , ,2,2,2,1,2,2,2,1,2,13,5,1,2,2,3,2,1,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,1,4,1,1,4,7,6,3, , , , ,1,1,3,1,1,98,0.437667341654546,1.504955885328430,1.073237589940580
2012027774,37,7,3,2,1,7,2,4,2,4,3,1,1,3, ,1, , ,7, ,1,1,3, ,1,6,2,2,2,1,2, ,1,4,1,1,1,1,2,1,2,2,2,2,2, , ,1,3,3,2,1,3,2,3,1,2,1, ,2,1, ,1,2,2,2,2,2,2,1,2,1,2,1,2,2, , , , , , ,2,2,2,2,2,1,2,1,2,1,1,1,1,2,1,5,1,4,1,7,2,2,5,5,5,1, , , , ,1,1,3,2,1,2,1.436916917622470,0.438942076742914,0.929806349188309
2012027775,40,1,1,1,6,6,1,6,1,2,1,6,3,2,2,1, ,2,8,8,2, , ,1,9,8,3,3,1, , ,1,2,1,2,1,2,2,2,2,2,2,2,1,2, ,3,2,2,1,3,3,2,2,3,1,1,2, ,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1, ,2,1,2, ,2,3,1,2,2,2,2,2,1,2,2,2, ,2,1,1,1,1,1,1,1,2,7,7,7,2,1,1,2,2,1,1,3,2,1,2,0.303875684344105,0.318978621969346,0.672929834612867
2012027776,40,1,1,1,5,5,1,2,1,2,1,6,6,3,3,1, , ,7,2,1,2, ,3,4,4,3,2,2, ,1, ,1,2,1,1,1,1,1,1,98,1,2,2,2, ,1,1,2,2,2,3,3,2,3,1,1,1, ,2,1,1,2,98, , , ,1,2,2,2,1,2,2,1,2,1, ,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2, ,2,1,1,1,1,1,4,1,1,5,5,5,3, , , , ,1,1,3,1,2,1,0.437667341654546,0.447425629721466,1.077106922052710
2012027777,41,5,3,2,4,10,1,3,1,2,1,5,2,3,3,1, , ,1,2,1,2, ,1,3,5,3,3,1, ,1, ,2,1,2,2,2,1,2,2,2,1,1,2,1,1,2,1,2,3,2,3,2,3,3,1,1,2, ,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2, , , , , , ,2,2,1,2,1,2,2,2,2,2,2,2, ,2,1,1,1,1,1,1,2,1,7,6,5,3, , , , ,1,1,3,98,98,2,1.048367509445800,0.695790465823458,0.923889550741870
2012027778,7,1,1,1,6,6,1,6,1,2,1,5,7,3,3,1, , ,8,8,2, , ,1,7,2,3,3,1, , ,1,2,1,2,2,2,2,2,2,2,2,2,1,2, ,3,2,2,1,3,3,3,3,3,1,1,2, ,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1, ,2,1,2, ,2,2,1,2,2,2,2,2,2,1,2,2, ,2,1,1,1,1,1,5,1,1,7,7,5,2,2,1,1, ,1,1,3,2,1,2,0.303875684344105,1.072912954775440,0.738168715502721
2012027779,35,4,2,2,2,8,1,4,1,2,1,2,5,3,3,1, , ,4,2,1,2, ,1,2,4,3,2,2,2,1, ,1,2,1,1,2,1,1,2,1,2,1,1,2,2,3,2,2,2,1,3,1,3,3,1,2,1, ,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2, , , , , , ,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,7,1,1,5,5,5,2,1,2,2, ,1,1,98,1,1,98,0.483263114944897,0.269990396927885,1.026553760567270
2012027780,35,4,2,1,3,3,1,4,1,2,1,1,5,3,3,1, , ,2,4,1,2, ,1,2,4,3,2,2,2,2, ,1,3,2,2,2,2,2,2,2,2,1,1,2,2,3,2,2,3,1,3,2,3,3,1,2,1, ,2,2, , ,2, , , ,1,2,1,2,2,2,2,1,1,1, ,1,2,1,3,2,7, , , , , , , ,1,1,1,1,1,1,1,1,1,1,7,1,1,5,5,4,3, , , , ,1,1,3,98,1,98,0.563029440078238,0.281365426423898,1.190457335753390
2012027781,7,1,1,2,3,9,2,4,1,2,1,1,5,3,3,1, , ,3,1,1,2, ,1,5,5,1,2,2,1,1, ,2,1,1,1,2,2,2,2,2,1,1,1,2,2,3,3,2,1,2,3,1,3,3,1,1,2, ,2,2, , ,1,2,2,2,1,2,2,2,2,2,2,1,2,14,3,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2, ,2,1,1,1,1,1,7,1,2,7,4,7,3, , , , ,1,1,3,2,1,1,0.255206668454196,1.185698554316850,0.679670207505720
2012027782,9,5,3,1,4,4,2,5,2,1,3,5,6,3, ,1, , ,2, ,1, , , ,7,8,1,3,1, ,1, ,2,1,2,2,2,1,2,2,2,2,2,1,2, ,3,2,3,1,3,3,1,2,3,1,1,1, ,1,1, ,1,1,1,2,2,1,2,2,2,2,2,2,1,2,1, ,1,1,2,2,2,3,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,7,1,1,7,7,7,3, , , , ,1,1,3,2,1,2,0.930372226061880,0.091906825905165,0.675044198978113
2012027783,27,8,4,2,5,11,1,4,1,2,1,5,5,3,3,1, , ,4,8,3,2, ,3,8,3,1,2,1, , ,1,2,1,2,2,2,1,2,1,1,2,1,1,2,2,3,2,1,1,1,98,2,3,3,1,1,2, ,98,1,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,5,-98,2,2, , ,2,3,1,98,2,2,2,2,2,2,2,2, ,2,1,1,1,1,1,2,1,1,6,6,6,3, , , , ,1,1,3,98,1,2,0.451208346485899,0.423679994866436,1.091977953501820
2012027784,37,7,3,1,4,4,2,4,2,1,3,5,4,2, ,1, ,2,1, ,1,2, , ,3,7,3,2,2, ,1, ,1,3,1,1,2,2,1,1,2,1,2,2,2, ,1,1,3,3,2,2,3,3,3,1,1,1, ,1,1, ,1,1,1,2,2,1,2,2,2,2,1,1,2,2, , , , , , ,2,1,2,1,1,1,1,2,2,2,1,2, ,2,1,3,1,5,1,5,2,1,6,6,6,2,2,1,2,1,1,1,3,98,1,2,1.001196665067670,0.357302124007603,0.894620568247868
2012027785,27,8,4,2,5,11,1,6,1,2,1,5,7,3,2,1, ,1,2,2,1, , ,3,3,3,2,2,1, ,1, ,1,1,1,1,2,1,2,2,2,2,1,1,2,2,3,2,2,2,2,3,2,3,3,1,1,2, ,1,1,3,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1, ,1,1,1,1,2,3,2,1,1,1,2,1,2,1,2,2, ,2,1,1,1,1,1,7,1,1,7,7,7,3, , , , ,1,1,3,4,1,1,0.313277304520468,0.302687877140877,0.646869575642036
2012027786,20,1,1,2,4,10,1,2,1,2,1,5,2,3,3,1, , ,8,8,2,2, ,3,3,2,2,2,2, , ,1,1,1,1,1,1,2,2,1,2,2,2,1,2, ,3,2,2,2,1,3,1,3,3,1,1,2, ,2,1,2,98,2, , , ,2,2,1,2,1,2,2,1,2,11,100,2,2, , ,2,2,2,1,2,2,2,2,1,1,2,2, ,2,2,1,1,1,1,2,2,1,7,6,6,2,2, ,1, ,1,3,3,4,2,2,0.402014359606574,0.577462082706648,1.092902321513430
2012027787,51,8,4,1,5,5,1,2,5,1,3,1,3,3, ,1, , ,6, ,1,2, , ,1,1,99,2,2,2,99, ,1,4,2,2,2,2,1,2,2,2,2,1,2, ,3,2,2,3,2,3,3,3,3,1,2,99, ,2,2, , ,2, , , ,2,2,1,2,1,2,2,1,2,11,-98,1,98,1,3,2,7, , , , , , , ,1,1,2, ,2,1,1,1,1,1,7,2,2,6,6,5,3, , , , ,1,1,3,98,1,98,0.438809147217351,0.235742587534181,1.558998130881350
2012027788,27,8,4,2,2,8,1,1,2,4,3,1,1,3, ,1, , ,1, ,1, , , ,4,1,3,2,2,2,2, ,1,4,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,2,3,2,2,3,1,1,2, ,2,2, , ,2, , , ,1,2,2,2,2,2,2,2,2, , , , , , ,2,7, , , , , , , ,2,2,2, ,2,1,1,1,1,1,7,2,2,5,5,4,3, , , , ,98,98,98,98,98,98,0.416588086521708,0.369604452832568,1.203861795906240
2012027789,40,1,1,1,2,2,2,4,1,2,1,6,4,3,3,1, , ,2,2,1,2, ,2,5,4,1,2,2, ,2, ,1,3,2,1,2,2,2,2,2,2,2,1,2, ,3,1,2,1,1,3,2,3,3,1,1,2, ,2,2, , ,2, , , ,1,2,2,2,2,2,1,2,2, , , , , , ,2,3,2,1,1,2,2,2,2,1,2,2, ,2,1,1,1,1,1,7,1,1,6,7,6,3, , , , ,1,1,98,1,1,2,0.636721225122153,0.579089189470889,1.845485145492350
2012027790,9,5,3,1,2,2,2,5,2,1,3,6,5,3, ,1, , ,2, ,1, , , ,5,6,1,3,2, ,2, ,2,2,2,2,2,2,2,2,2,2,2,1,2, ,3,2,3,1,2,3,3,3,3,1,2,2, ,2,2, , ,2, , , ,1,2,2,2,2,2,2,2,2, , , , , , ,2,1,2,2,1,2,2,2,1,2,2,2, ,2,1,1,1,1,1,5,1,2,6,7,4,1, , , , ,1,1,3,1,1,2,1.152850847332050,0.118667246099086,1.124004693176000
2012027791,51,8,4,2,6,12,1,5,1,2,1,5,4,3,3,1, , ,8,1,2, , ,2,8,3,1,3,1, , ,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,3,3,3,3,3,1,1,2, ,98,2, , ,1,1,2,2,1,2,2,1,2,1,2,1,1,1, ,2,2, , ,2,1,1,2,2,2,2,2,2,2,2,2, ,2,1,1,1,1,1,2,1,2,6,4,3,98, , , , ,1,1,3,98,98,2,0.313277304520468,0.173086563411572,0.534941738159555
2012027792,41,5,3,2,5,11,1,6,4,3,3,1,4,3, ,1, , ,8, ,2, , , ,1,1,2,1,2,2, ,2,1,3,1,1,2,2,2,2,1,2,2,1,2, ,3,2,2,3,2,3,2,2,3,1,2,1, ,2,1, ,2,2, , , ,1,1,2,2,2,2,2,2,2, , , , , , ,2,5,2,1,1,1,1,2,2,1,1,2, ,1,1,1,1,3,1,6,1,2,5,5,5,2,1,1,1, ,1,1,3,3,2,2,0.814834463971776,0.558618450986420,0.649871006261721
2012027793,35,4,2,2,1,7,1,4,2,2,2,6,4,3, ,1, , ,3,2,1,1,1,1,3,5,1,2,1, ,1, ,2,4,2,2,2,2,2,2,2,1,1,1,2,2,3,2,2,3,1,3,2,3,3,1,1,2, ,2,1,2,2,2, , , ,1,2,2,2,2,2,1,2,2, , , , , , ,2,7, , , , , , , ,1,2,1,1,2,1,1,1,1,1,3,1,2,5,5,4,3, , , , ,1,1,1,98,1,2,0.483263114944897,0.269990396927885,1.026553760567270
2012027794,35,4,2,1,3,3,1,3,1,2,1,3,5,2,3,1, ,2,2,2,1,2, ,1,1,1,2,2,2,2,2, ,2,4,2,2,2,2,2,2,2,2,2,1,2, ,3,2,1,2,1,3,2,3,3,1,1,2, ,2,1,3,2,2, , , ,1,2,2,2,2,2,2,1,2,9,10,1,2,1,1,2,3,2,1,1,1,2,2,2,1,1,2, ,2,1,1,1,1,1,7,1,1,4,4,3,3, , , , ,1,3,3,1,1,98,0.563029440078238,0.281365426423898,1.190457335753390
2012027795,51,8,4,1,2,2,1,4,1,2,1,3,3,3,3,1, , ,2,4,1,2, ,2,1,1,2,2,2,2,2, ,1,3,2,2,2,2,2,2,2,2,1,2,1,2,4,1,2,3,1,3,1,3,3,1,1,1, ,2,2, , ,2, , , ,1,2,2,2,1,2,1,1,2,10,-98,2,2, , ,2,7, , , , , , , ,1,1,2, ,2,1,1,1,1,1,3,2,2,2,5,1,3, , , , ,98,1,3,98,1,98,0.601410058272275,0.327862613175598,2.234375806895620
2012027796,2,9,4,2,1,7,1,2,1,2,1,6,2,99,1,2,2,2,7,2,1,2, ,3,4,6,3,2,2, ,2, ,1,1,2,2,2,2,2,2,2,2,2,1,2, ,3,2,2,3,1,3,1,3,1,1,1,2, ,2,2, , ,98, , , ,1,2,2,2,2,2,2,2,2, , , , , , ,2,7, , , , , , , ,2,1,2, ,2,1,1,1,1,1,4,1,2,7,5,5,3, , , , ,1,98,98,98,98,99,1.550854523843770,0.077654189281311,0.828387270327046
2012027797,42,4,2,1,6,6,1,4,1,2,1,6,4,2,3,1, ,2,8,3,2,2, ,3,3,6,3,3,2, , ,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2,1,3,2,3,3,1,1,2, ,2,1,2,1,2,1,2,2,1,1,2,1,2,2,2,1,2,1, ,1,98,1,1,2,3,2,1,1,1,2,1,2,1,2,2, ,2,1,1,1,1,1,6,2,2,4,4,4,3, , , , ,1,1,3,98,98,98,0.509040662014997,0.321885874332646,1.156282976326810
2012027798,38,9,4,2,3,9,1,4,1,2,1,2,1,3,3,1, , ,5,7,1, ,2,98,4,3,2,2,2,2,2, ,2,3,2,2,2,2,2,2,2,1,2,2,2, ,1,1,3,3,3,3,3,3,3,2,2, ,1, ,2, , ,2, , , ,1,2,2,2,1,2,2,2,2, , , , , , ,2,7, , , , , , , ,2,1,2, ,2,1,1,5,1,1,3,2,2,4,7,4,3, , , , ,1,1,3,98,98,98,1.500504534544320,0.396649328042722,0.921421385569055
2012027799,9,5,3,2,1,7,2,5,2,2,2,6,3,3, ,1, , ,3,2,1, , ,1,4,5,1,2,2, ,2, ,1,4,2,1,2,2,2,2,2,2,2,1,2, ,3,3,3,1,1,3,2,2,3,1,1,2, ,2,2, , ,2, , , ,1,2,2,2,1,2,1,2,2, , , , , , ,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,7,1,2,7,7,5,2,2,2,1, ,1,1,98,1,2,1,0.798563179862149,0.086496151648268,0.492339392902196
2012027800,40,1,1,1,2,2,1,6,2,4,3,6,3,3, ,1, , ,5, ,1, , , ,3,3,1,2,98, ,2, ,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,3,3,1,3,3,3,3,1,1,2, ,2,1, ,2,2, , , ,1,2,2,2,2,2,2,2,2, , , , , , ,2,7, , , , , , , ,2,2,1,1,2,1,1,1,1,1,6,2,2,7,5,5,2,1,1,1, ,1,2,3,4,2,2,0.416476944903781,0.458762874269909,0.964330685974741
2012027801,35,4,2,2,3,9,1,3,4,3,3,1,4,3, ,1, , ,4, ,1,2, , ,6,3,2,2,2,2,2, ,2,4,2,2,2,2,2,2,2,2,2,2,1, ,4,3,1,2,2,3,3,2,3,1,2,1, ,2,2, , ,2, , , ,2,2,2,2,2,2,1,2,2, , , , , , ,2,7, , , , , , , ,2,1,2, ,2,1,1,4,3,1,3,1,2,5,7,5,3, , , , ,2,1,2,2,2,98,0.467573511379771,0.244559544817813,1.064818300685220
2012027802,27,8,4,1,3,3,1,2,1,2,1,2,5,2,3,1, ,2,2,2,1,2, ,1,2,5,3,2,2,2,2, ,2,2,1,2,2,2,1,1,2,2,2,1,2, ,3,2,2,2,1,3,2,3,3,1,1,2, ,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2, , , , , , ,2,1,2,1,2,2,2,2,1,1,1,2, ,2,1,1,1,1,1,4,1,2,5,5,4,3, , , , ,1,1,3,98,1,98,0.485349181106705,0.458505093951033,1.277147637193910
2012027803,9,5,3,2,3,9,2,5,2,1,3,6,1,3, ,1, , ,7, ,1, , , ,2,5,1,2,2, ,2, ,2,4,1,1,2,2,2,1,1,2,2,1,1, ,3,2,2,3,1,3,3,3,3,1,1,2, ,2,2, , ,2, , , ,2,2,2,2,1,1,2,2,2, , , , , , ,2,7, , , , , , , ,2,1,1,2,2,1,1,1,1,1,3,1,2,5,5,5,2,2,1,2, ,1,1,3,2,1,2,0.772637055301260,0.083266418767055,0.453193786859035
2012027804,40,1,1,2,2,8,1,2,1,2,1,2,2,3,3,1, , ,4,2,1,2, ,3,1,4,3,1,99,99,1, ,2,4,1,2,1,2,1,2,1,99,99,99,99, , ,1,3,3,3,3,3,1,3,99,99, , ,99,1,1,1,99,1,2,2,1,2,2,2,2,2,1,2,2, , , , , , ,2,7, , , , , , , ,2,1,2, ,2,1,1,3,2,1,4,1,2,3,7,7,2,1, ,1, ,1,2,1,2,1,98,0.415504101382371,0.501932615330780,0.979507365468561
2012027805,9,5,3,2,1,7,2,1,2,1,3,1,2,3, ,1, , ,5, ,1, , , ,5,4,1,2,1,1,2, ,1,3,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,3,3,1,3,2,3,2,2, ,1, ,2, , ,2, , , ,1,2,2,2,2,1,1,1,2,14,20,2,2, , ,2,7, , , , , , , ,2,2,2, ,2,1,1,1,2,1,2,1,1,7,7,6,2,1, ,2, ,1,2,3,1,98,1,1.734997179251750,0.109307001425006,1.375857422192930
2012027806,9,5,3,2,2,8,2,1,1,2,1,1,2,1,3,2,1,2,4,7,1, , ,3,5,4,3,2,2,2,2, ,2,4,2,2,2,2,2,2,2,1,2,2,2, ,1,1,3,3,3,3,3,3,3,2,2, ,2, ,2, , ,2, , , ,98,98,98,98,98,98,98,2,2, , , , , , ,2,7, , , , , , , ,2,2,2, ,2,1,1,1,1,1,1,1,2,1,6,7,3, , , , ,1,2,3,98,98,98,1.150157916806840,0.109999406028236,1.158408871437120
2012027807,8,5,3,2,1,7,1,4,2,3,3,6,1,3, ,1, , ,5, ,1, ,1, ,3,6,1,2,1, ,1, ,1,1,1,1,2,1,1,2,1,1,2,1,2, ,1,1,3,3,2,3,3,3,3,1,1,2, ,1,2, , ,2, , , ,2,2,2,2,2,2,1,2,2, , , , , , ,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,1,1,7,6,6,2,1,2,2, ,1,2,1,3,2,2,1.083545872234630,0.145316194643893,0.857563250309446
2012027808,47,5,3,1,6,6,1,4,1,2,1,5,6,2,3,1, ,1,8,4,2,2, ,1,7,6,3,3,1, , ,1,2,1,2,2,2,1,2,1,2,2,2,1,2, ,3,2,2,1,3,3,1,3,3,1,1,2, ,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,1,2,1, ,2,1,2, ,2,2,1,2,2,2,2,2,2,2,2,2, ,2,1,1,1,1,1,5,1,1,7,7,6,3, , , , ,1,1,3,2,1,2,1.141342864929440,1.275410198507120,1.138209265584180
2012027809,12,9,4,2,3,9,2,4,1,2,1,6,5,3,3,1, , ,2,2,1,2, ,1,6,8,1,3,1, ,1, ,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,3,1,3,3,1,1,1, ,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,8,20,1,2,1,1,2,3,2,1,1,1,1,2,1,1,2,2, ,2,1,1,1,1,1,6,1,1,7,7,7,3, , , , ,1,3,3,2,1,2,1.885128845678210,0.156696070722236,1.221973853847220
