NFCSID,STATEQ,CENSUSDIV,CENSUSREG,A3,A3Ar_w,A3B,A4A_new_w,A5_2015,A6,A7,A7A,A11,A8,AM21,AM30,AM31,AM22,X3,X4,A9,A40,A10,A10A,A21_2015,A22_2015,A14,A41,J1,J2,J3,J4,J40,J5,J6,J8,J9,J10,J20,J32,J33_1,J33_40,J33_41,J41_1,J41_2,J41_3,J42_1,J42_2,J43,B1,B2,B4,B40,B41_1,B41_2,B31,B42,B43,B44,C1_2012,C2_2012,C3_2012,C4_2012,C5_2012,C10_2012,C11_2012,B14,C40,C41,D40,EA_1,E7,E8,E20,E15_2015,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F10,G1,G20,G30_1,G30_2,G30_3,G30_4,G30_5,G30_97,G30_98,G30_99,G33,G35,G22_2015,G40,G25_1,G25_2,G25_3,G25_4,G25_5,G38,G23,H1,H30_1,H30_2,H30_3,M1_1,M1_2,M4,M40,M20,M21_1,M21_2_2015,M21_3,M21_4,M41,M42,M6,M7,M8,M31,M9,M10,wgt_n2,wgt_d2,wgt_s3
2018036788,28,4,2,2,1,7,1,2,2,2,2,1,1,3, , , ,1, ,4,1,2,1,2, ,1,2,3,1,3,2,1,2,1,2, ,2,2,98,1,6,4,4,4,3,2,3,2,1,2,2,5,1,3,3,3,2,3,2, , ,2, , , ,2,6,2,1,2, , , , ,7, , , , , , , ,2,1,0,0,0,0,0,1,0,0, , , , ,1,1,1,4,2,2,2,1,2,2,2,4,7,5,2,3, , , , , , ,1,1,98,4,1,2,0.44583726,0.54592813,0.77234163
2018036789,20,1,1,1,4,4,1,4,1,2,1,3,5,2,4,2,3,1, ,2,2,7,1,2, ,1,2,1,2,3,2,1,2,2,1, ,2,98,2,7,7,7,5,5,5,2,3,2,1,1,2,7,3,3,2,3,2,3,1,1,1,2,1,2,2,2,3,2,2,2, , , , ,7, , , , , , , ,1,2,0,0,0,0,0,1,0,0, , , ,2,2,5,2,2,1,1,4,1,2,2,2,7,7,7,2,3, , , , , , ,1,3,2,98,1,98,0.4707772,0.6038812,1.2383254
2018036790,20,1,1,2,4,10,1,5,3,4,3,6,5,3, , , ,1, ,2,2, ,1,2, , ,4,8,7,2,2,3,2, ,2, ,2,3,3,6,5,6,3,3,4,4,3,3,1,1,2,7,3,3,1,2,3,3,1, ,1,1,1,2,2,2,6,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,6,1,2,2,2,6,6,6,2,3, , , , , , ,1,3,98,3,1,98,0.38140843,0.51355002,0.82866282
2018036791,40,1,1,2,6,12,1,7,4,1,3,5,6,3, , , ,1, ,2,2, ,1, , , ,6,7,5,3,3,1,1, ,1, ,2,1,4,2,2,2,1,2,2,5,2,4,1,1,2,7,3,3,2,1,3,3,1, ,1,2,1,1,2,2,5,1,2,2, , , , ,4,2,1,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,2,1,2,2,2,7,7,6,1,2,2,1,2, ,3,6,1,3,2,2,1,2,0.35187112,0.35606668,0.58780755
2018036792,51,8,4,2,3,9,1,4,2,1,3,1,4,3, , , ,1, ,3,2, ,1,2, , ,3,7,7,3,2,1,2,1,1, ,2,2,5,4,1,2,2,4,2,3,3,3,1,1,2,2,3,3,2,3,1,3,1, ,98,2, , , ,1,5,2,2,1,1,2,2,1,3,2,1,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0, , , ,98,2,1,1,1,1,2,2,1,2,2,2,2,2,5,98,1, , , , , , ,1,1,1,2,1,98,0.40400183,0.18344157,0.80833243
2018036793,28,4,2,2,2,8,1,6,1,2,1,1,3,3, , ,3,1, ,6,2,2,1, , ,3,3,1,1,3,2,1,2,2,1, ,2,4,1,7,6,5,3,3,4,2,3,2,1,2,2,5,2,3,3,3,2,3,1,2,2,2, , , ,2,4,2,2,2, , , , ,7, , , , , , , ,2,1,1,1,0,0,0,0,0,0,1,4,1,2,1,1,1,3,1,1,7,1,1,1,1,5,5,98,1,2,1,2,2, ,2,3,1,1,1,2,1,2,0.35405495,0.48528437,0.56406062
2018036794,9,5,3,1,4,4,1,6,2,1,3,6,6,3, , , ,1, ,2,1, ,1, , , ,5,7,3,1,3,2,1, ,1, ,2,1,4,5,4,4,3,2,3,4,3,3,1,1,2,7,2,3,3,2,3,3,1, ,1,1,1,2,2,2,2,2,2,2, , , , ,4,2,1,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,3,1,2,2,2,6,5,5,2,3, , , , , , ,1,3,98,2,1,98,1.00610768,0.09549618,0.84209417
2018036795,51,8,4,2,5,11,1,4,1,2,1,5,4,3, , ,3,1, ,8,2,8,2,2, ,2,6,8,7,1,3,1,1, , ,1,2,1,5,4,4,3,2,2,3,4,2,4,1,1,2,6,3,3,3,2,2,3,1,3,1,1,2,2,2,1,5,1,2,1,2,2, , ,2,1,2,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,2,1,2,1,1,7,7,6,1,2,1,1,2, ,3,5,1,3,3,2,1,2,0.46933436,0.20100664,1.14414923
2018036796,40,1,1,2,2,8,1,2,2,3,3,6,7,3, , , ,1, ,2,2, ,1,2, , ,1,6,4,1,2,1,1, ,1, ,2,2,2,6,6,6,4,4,4,4,4,4,1,1,2,6,3,3,2,2,2,2,1, ,1,2,2,2,2,2,6,2,2,2, , , , ,2,2,1,1,1,2,2,2,2,2,0,0,0,0,0,1,0,0, , , , ,1,1,1,1,1,1,7,1,2,2,2,6,6,6,2,2,1, ,1, ,3,6,3,98,98,2,1,98,0.37824609,0.45039235,1.01717996
2018036797,28,4,2,2,2,8,1,5,2,1,3,1,1,3, , , ,1, ,4,1, ,1,2, , ,2,3,1,3,2,2,2,2,2, ,2,4,3,4,2,1,1,4,98,1,3,2,2,2, ,5, , ,3,3,3,3,2, , ,2, , , , ,6,2,1,2, , , , ,7, , , , , , , ,2,2,1,0,0,0,0,0,0,0,2,4,98,1,1,1,1,1,1,2,7,1,2,2,2,5,7,3,2,98, , , , , , ,1,3,98,3,1,2,0.44583726,0.54592813,0.77234163
2018036798,28,4,2,2,3,9,1,7,1,2,1,2,7,3, , ,3,1, ,2,1,2,1, , ,1,2,7,7,2,2,1,1,2,1, ,2,4,5,6,6,6,3,3,3,3,4,2,1,1,2,7,3,3,3,3,2,3,1,3,1,2,1,2,2,1,3,2,2,1,1,1,2,1,2,2,1,1,2,2,2,1,1,2,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,6,1,2,2,2,5,6,6,1,2,2,1,2, ,2,6,1,1,4,4,1,98,0.35701504,0.48835066,0.65410056
2018036799,8,5,3,2,5,11,1,7,4,3,3,6,1,3, , , ,1, ,8,2, ,2, , , ,2,1,4,1,3,1,1, , ,2,2,1,5,7,7,3,4,4,4,5,3,3,1,2,2,3,3,1,3,3,3,3,2, , ,2, , , ,2,6,1,1,2, , , , ,3,2,1,2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1,1,2,3,1,2,2,2,7,3,3,2,3, , , , , , ,98,98,98,98,1,2,0.94693104,0.13071165,0.60365805
2018036800,9,5,3,1,3,3,1,7,1,2,1,2,8,3, , ,3,1, ,2,2,4,1, , ,1,6,6,9,2,3,1,2,2,1, ,2,1,5,2,5,2,2,2,2,3,2,3,1,2,2,7,2,3,1,2,3,3,1,3,1,1,1,2,2,1,6,2,2,1,1,1,2,1,3,2,1,1,2,2,2,1,2,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,6,1,2,2,2,7,7,6,2,2,2,1,2, ,98,6,1,3,1,2,1,2,1.00610768,0.09549618,0.84209417
2018036801,28,4,2,2,2,8,1,2,1,3,1,2,4,3, , ,3,1, ,4,1,2,1,2, ,3,2,1,1,3,2,2,2,1,2, ,2,4,3,7,7,7,3,3,4,3,5,4,1,1,1,7,3,3,3,3,3,3,1,2,1,2,1,1,2,2,4,2,2,2, , , , ,2,2,2,1,2,2,1,2,1,1,1,1,0,0,0,0,0,0,2,2,2, ,1,2,1,2,5,1,7,1,2,2,1,7,1,4,1,2,2, ,2, ,2,7,98,98,98,98,98,98,0.44583726,0.54592813,0.77234163
2018036802,51,8,4,2,4,10,1,7,1,2,1,6,8,3, , ,3,1, ,8,1,1,2, , ,3,5,10,7,1,3,2,1, , ,1,2,1,5,6,1,1,1,1,3,4,1,4,1,1,2,7,3,1,3,3,3,3,1,1,1,2,1,2,2,1,6,1,2,1,1,2,2,1,3,1,2,2,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,1,1,2,2,2,7,7,7,2,1, , , , , , ,1,3,2,2,1,2,0.32083197,0.13994797,0.37894555
2018036803,51,8,4,2,6,12,1,3,1,2,1,5,6,3, , ,2,1, ,8,2,1,2,2, ,3,1,6,4,98,3,98,98, , ,2,2,1,2,3,3,3,2,2,98,4,2,98,1,1,2,6,2,1,3,3,1,3,2, , ,2, , , ,2,6,2,1,1,1,2,98,3,7, , , , , , , ,1,1,0,0,0,0,0,1,0,0, , , , ,1,1,1,1,1,1,4,1,2,2,2,4,4,98,2,3, , , , , , ,98,98,98,98,98,98,0.46933436,0.20100664,1.14414923
2018036804,28,4,2,2,2,8,1,3,1,2,1,3,3,99, , ,3,1, ,4,2,2,1,2, ,2,2,5,1,3,3,1,2,2,2, ,2,3,2,6,6,6,3,5,5,3,3,2,1,2,98,1,1,2,3,3,3,3,98, , ,2, , , ,98,6,2,2,1,2,2, , ,7, , , , , , , ,2,98,0,1,0,0,0,0,0,0,2,98,2, ,1,1,1,1,1,2,2,1,2,2,2,4,2,98,2,3, , , , , , ,2,2,98,3,1,98,0.44583726,0.54592813,0.77234163
2018036805,12,9,4,1,3,3,2,6,1,2,1,1,6,3, , ,3,1, ,2,2,2,1, , ,1,5,7,5,3,2,1,2,1,1, ,2,2,4,7,7,5,3,3,4,4,3,3,1,1,2,5,1,1,3,3,3,3,1,3,1,1,1,2,2,1,6,2,2,1,1,2,2,1,3,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,98,1,1,1,1,1,2,5,1,1,1,1,4,7,4,2,3, , , , , , ,1,3,2,2,1,2,1.76512167,0.1775047,0.79797422
2018036806,9,5,3,2,2,8,2,6,2,2,2,6,7,3, , , ,1, ,2,2,7,1, , ,3,5,8,7,1,3,1,1, ,1, ,1,1,5,6,5,5,2,2,2,5,2,4,2,2, ,7, , ,3,2,2,3,1,3,1,2,1,2,2, ,5,2,2,2, , , , ,1,1,2,2,1,2,2,1,2,2,0,1,0,0,0,0,0,0,1,98,2,2,1,1,1,1,1,2,1,1,2,2,2,6,6,5,2,2,2,2,1, ,2,6,1,3,4,2,1,2,0.74072912,0.12290378,0.37009712
2018036807,51,8,4,2,2,8,2,4,2,4,3,6,7,1, , , ,2,1,2,1, ,1,1,2, ,3,10,10,2,1,3,1, ,1, ,1,1,5,7,7,7,5,5,5,5,5,4,1,1,1,7,3,3,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,1,99,99,99,99,99,1,1,1,1,0,0,0,0,0,0,0,1,3,1,1,99,99,4,99,99,1,7,1,99,1,99,7,7,7,1,2,1,1,1,1,2,7,2,2,1,3,1,1,0.45408679,0.18265762,0.17916461
2018036808,51,8,4,2,1,7,1,2,2,2,2,6,4,3, , , ,1, ,3,2,2,1,1,2,3,5,2,5,3,2,2,2, ,1, ,1,2,3,1,5,2,2,4,3,3,3,4,1,1,2,5,3,2,3,3,2,2,2, , ,2, , , ,1,5,2,2,2, , , , ,1,2,2,1,2,2,1,1,2,2,1,0,0,0,0,0,0,0,1,1,1, ,1,1,1,5,5,2,5,1,1,1,1,7,7,6,1,2,1, ,2, ,3,6,1,3,1,4,1,2,0.40065216,0.19153898,0.75362843
2018036809,8,5,3,2,2,8,1,7,1,2,1,6,4,3, , ,3,1, ,3,1,2,1, , ,3,6,8,7,3,2,2,2, ,2, ,1,3,5,4,7,5,3,5,5,3,4,3,1,1,2,7,3,3,2,3,3,3,1,2,1,2,1,2,2,2,6,2,2,2, , , , ,3,2,2,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,2,6,1,2,2,2,7,7,5,1,2,2,1,1, ,2,6,3,3,98,3,98,98,0.80835753,0.11793362,0.55573078
2018036810,9,5,3,2,1,7,1,6,2,4,3,6,3,3, , , ,1, ,5,1, ,1, , , ,6,6,8,1,2,1,2, ,1, ,2,2,4,3,6,6,3,3,4,4,3,3,1,2,2,3,3,3,3,2,3,3,1, ,1,1,2,2,2,2,6,2,2,2, , , , ,2,1,2,2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1,1,2,7,1,2,2,2,5,6,5,2,1, , , , , , ,1,2,1,3,1,2,0.80835753,0.09034093,0.52137902
2018036811,40,1,1,2,6,12,1,6,1,2,1,5,8,3, , ,3,1, ,2,2,2,1, , ,1,5,10,7,1,3,3,1, ,1, ,2,1,5,7,1,1,1,1,3,5,2,4,1,1,2,7,3,3,3,3,3,3,1,3,1,1,1,2,2,1,6,1,2,1,1,1,2,1,3,2,1,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,1,1,1,2,2,7,7,7,2,3, , , , , , ,1,3,1,2,1,2,0.35187112,0.35606668,0.58780755
2018036812,40,1,1,1,4,4,1,5,2,1,3,6,5,3, , , ,1, ,2,1, ,1,2, , ,5,6,7,1,3,2,1, ,1, ,2,1,5,6,3,4,2,2,3,5,1,3,1,1,2,7,3,2,2,3,2,3,1, ,1,2,1,2,2,1,5,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,1,1,2,2,2,6,5,6,2,3, , , , , , ,1,3,1,2,1,2,0.4707772,0.48953205,1.15525072
2018036813,16,4,2,1,1,1,1,5,2,4,3,1,4,3, , , ,1, ,2,2, ,1,1,1, ,3,6,6,1,2,1,2,2,2, ,2,2,5,5,5,5,3,3,4,3,3,3,1,2,2,5,3,98,2,3,2,3,1, ,1,2,1,2,2,2,5,2,2,2, , , , ,2,1,2,2,2,2,2,1,1,2,1,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,2,4,1,2,2,1,5,4,4,1,2,1,1,2, ,2,4,98,98,3,98,1,1,0.62786314,1.56400107,1.48726895
2018036814,28,4,2,1,2,2,1,4,1,2,1,6,3,3, , ,3,1, ,2,1,4,1,2, ,1,5,5,5,3,2,1,1, ,2, ,1,2,5,7,7,6,5,5,5,2,5,3,1,1,2,5,2,3,1,2,1,3,1,1,2,2, , , ,1,6,2,2,2, , , , ,3,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,5,2,2,3,1,1,1,1,7,7,6,1,2,1,2,2, ,3,4,1,3,98,2,1,2,0.62786314,0.95782123,2.04845976
2018036815,12,9,4,1,2,2,1,4,2,2,2,6,1,3, , , ,1, ,5,1,5,1, ,2,1,4,2,7,3,2,3,2, ,1, ,1,3,3,6,5,5,4,5,4,2,5,2,1,1,1,7,2,3,3,2,2,1,2, , ,2, , , ,2,6,2,1,1,2,2, , ,7, , , , , , , ,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,5,1,5,1,2,7,1,1,2,1,3,3,4,1,2,2,1,2, ,2,5,1,3,98,2,1,2,2.00211758,0.23961261,2.03049873
2018036816,40,1,1,2,6,12,1,6,2,1,3,6,7,3, , , ,1, ,2,2, ,1, , , ,2,4,1,3,3,1,2, ,2, ,2,1,3,4,6,6,2,2,3,2,3,2,1,1,2,4,3,1,3,3,3,3,1, ,2,1,1,2,2,2,3,1,2,1,1,2,2,1,3,2,1,1,2,2,2,2,2,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,7,1,2,2,2,6,6,6,2,3, , , , , , ,1,3,98,3,1,2,0.35187112,0.35606668,0.58780755
2018036817,40,1,1,2,2,8,2,6,1,2,1,1,5,2,3,2,2,1, ,3,1,2,1, , ,1,4,5,8,1,2,1,2,2,2, ,2,3,3,3,3,1,1,3,2,3,3,4,1,1,2,6,3,3,1,1,1,3,1,3,1,2,1,1,1,1,4,2,2,2, , , , ,3,2,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,2,4,2,2,1,1,1,1,1,1,4,1,2,2,2,7,5,7,2,2,2,2,2,1,2,6,1,98,98,3,1,98,0.34043965,0.32913777,1.08974798
2018036818,28,4,2,2,2,8,1,6,1,2,1,6,6,3, , ,3,1, ,2,2,2,1, , ,1,5,7,6,1,2,1,1, ,1, ,2,1,5,3,7,7,4,1,5,5,3,3,1,1,2,7,3,2,2,1,1,3,1,3,1,1,1,1,2,1,6,2,2,2, , , , ,2,1,2,2,2,1,1,2,1,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,2,1,2,2,2,7,3,6,2,3, , , , , , ,1,1,2,2,1,2,0.35405495,0.48528437,0.56406062
2018036819,40,1,1,2,4,10,1,5,1,2,1,1,3,3, , ,2,1, ,2,2,2,1,2, ,1,3,10,98,3,3,2,1,1,98, ,2,2,5,1,1,1,1,1,1,4,2,4,1,1,2,7,1,1,3,3,3,3,2, , ,2, , , ,2,5,1,2,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,1,1,2,2,2,7,7,6,2,3, , , , , , ,98,98,2,98,1,98,0.38140843,0.41630572,0.81954509
2018036820,16,4,2,2,3,9,1,4,2,2,2,3,4,3, , , ,1, ,2,1,2,1,1,4,1,2,8,1,3,3,1,2,2,1, ,2,2,3,1,1,1,1,4,99,3,2,3,1,1,2,7,3,99,99,3,3,98,1,1,1,2,1,2,2,2,5,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , , ,2,1,3,1,1,1,2,1,1,2,2,2,7,7,5,2,3, , , , , , ,1,1,1,2,2,2,0.4495647,0.89706421,0.85650674
2018036821,40,1,1,2,5,11,1,2,1,2,1,5,5,3, , ,3,1, ,8,2,1,2,2, ,3,1,8,3,1,3,2,1, , ,1,2,1,5,4,6,2,3,1,3,4,2,3,1,1,2,7,1,1,3,3,3,3,1,1,1,1,1,2,2,1,5,1,2,1,2,2, , ,2,1,2,2,2,2,2,1,2,2,0,0,0,0,0,1,0,0, , , , ,1,1,1,1,1,2,1,1,2,2,2,7,7,6,2,98, , , , , , ,1,3,4,4,1,2,0.44308731,0.48080888,0.98667764
2018036822,51,8,4,2,3,9,1,6,1,2,1,1,5,3, , ,3,1, ,4,2,4,1, , ,1,5,5,99,99,99,99,99,99,99, ,99,99,99,99,99,99,99,99,99,99,99,99,99,99, ,99, , ,99,99,99,99,99, , ,99, , , ,99,99,99,99,99, , , , ,99, , , , , , , ,99,99,0,0,0,0,0,0,0,1, , , ,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99, , , , , , ,99,99,99,99,99,99,0.32083197,0.13994797,0.37894555
2018036823,40,1,1,1,6,6,1,4,1,2,1,5,5,2,4,2,3,1, ,8,2,8,2,2, ,2,1,8,6,1,3,2,1, , ,1,2,2,5,5,5,5,3,2,2,4,2,3,1,1,2,7,3,2,3,3,3,3,1,3,1,1,1,2,2,1,2,1,2,1,2,2, , ,3,1,2,1,2,2,2,1,2,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,5,1,2,2,2,7,7,6,2,2,1,1,1,2,3,5,3,3,4,3,1,2,0.45879339,0.49877032,1.13264601
2018036824,40,1,1,2,6,12,1,2,1,2,1,5,3,3, , ,3,1, ,8,2,8,2,2, ,1,1,9,2,3,3,1,1, , ,1,2,1,5,3,3,3,1,1,1,5,2,4,1,1,2,4,3,1,3,3,3,3,1,3,1,1,2,2,2,1,3,1,2,1,2,2, , ,3,1,2,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0, , , , ,1,1,1,1,1,2,1,1,2,2,2,7,7,6,2,98, , , , , , ,1,1,98,98,1,2,0.44308731,0.48080888,0.98667764
2018036825,16,4,2,1,3,3,1,4,2,3,3,6,3,3, , , ,1, ,2,2, ,1,2, , ,5,4,6,3,2,1,2, ,2, ,2,2,5,5,5,5,4,4,4,4,4,3,1,1,2,5,2,3,1,3,3,3,1, ,98,2, , , ,2,5,2,2,2, , , , ,2,1,2,2,2,2,2,98,1,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,1,2,5,1,2,2,2,6,7,6,2,3, , , , , , ,1,3,2,98,1,2,0.55490334,1.10539012,1.12403851
2018036826,9,5,3,1,2,2,1,7,2,1,3,6,7,3, , , ,1, ,2,2, ,1, , , ,3,3,9,3,3,1,1, ,2, ,2,4,3,7,7,7,5,4,4,4,2,3,1,1,2,7,2,2,2,2,2,3,1, ,1,1,1,2,2,1,6,2,2,2, , , , ,3,2,1,1,1,2,2,1,2,2,1,0,0,0,0,0,0,0,2,4,1,2,1,1,1,1,1,2,7,1,2,2,2,7,7,7,2,3, , , , , , ,1,3,1,3,1,2,1.13839275,0.10052904,0.95641152
2018036827,16,4,2,1,2,2,1,3,2,2,2,2,5,2,3,2, ,1, ,2,2,2,1,2, ,1,2,1,4,3,3,1,1,1,1, ,2,1,4,3,5,3,2,4,3,5,3,3,1,1,2,7,3,3,1,2,2,2,1,1,1,2,1,2,2,2,6,2,2,1,1,2,2,1,3,1,1,1,2,2,2,1,1,2,0,0,0,0,0,1,0,0, , , , ,2,1,1,1,1,2,6,1,1,1,1,5,5,6,1,1, , , , , , ,1,3,98,2,1,2,0.62786314,1.56400107,1.48726895
2018036828,51,8,4,2,5,11,1,1,5,1,3,5,2,3, , , ,1, ,1,2, ,1, , , ,1,3,3,3,2,1,2, ,2, ,2,4,2,7,7,7,5,5,5,2,5,1,1,2,2,1,3,1,3,3,3,3,2, , ,2, , , ,2,5,2,2,1,2,2, , ,7, , , , , , , ,2,1,0,0,0,0,0,1,0,0, , , , ,1,1,1,1,1,1,7,2,2,1,2,7,6,1,2,3, , , , , , ,2,98,1,3,1,98,0.46933436,0.20100664,1.14414923
2018036829,8,5,3,1,4,4,2,4,1,2,1,1,6,2,4,2,2,1, ,1,2,2,1,2, ,1,2,7,8,1,2,3,1,99,1, ,2,1,4,3,1,1,2,3,3,4,2,4,1,1,2,4,2,2,3,3,2,3,1,2,1,2,1,2,2,1,3,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,1,1,2,2,2,7,7,7,2,3, , , , , , ,1,2,1,98,1,1,1.4358912,0.14115041,1.44918943
2018036830,16,4,2,2,2,8,1,4,2,2,2,1,2,3, , , ,1, ,2,2,2,1,2, ,3,4,5,3,3,2,98,2,98,2, ,1,3,4,4,6,7,3,3,4,4,4,3,1,2,1,4,3,1,3,3,3,3,1,1,1,2,98,2,2,2,5,2,2,1,2,1,98, ,2,98,1,1,2,2,2,2,1,2,0,0,0,0,0,1,0,0, , , ,98,1,1,1,1,1,2,5,1,2,1,1,4,4,5,2,3, , , , , , ,1,1,1,2,1,1,0.44583726,0.89143166,0.82002245
2018036831,51,8,4,2,2,8,2,6,2,3,3,6,3,3, , , ,1, ,2,1, ,1, , , ,5,1,5,3,2,2,2, ,99, ,1,3,2,4,7,7,4,4,3,2,5,3,1,1,2,1,1,3,3,2,2,2,2, , ,98, , , ,2,4,2,2,2, , , , ,7, , , , , , , ,2,2,0,0,0,0,0,1,0,0, , , ,98,1,1,1,1,1,1,1,2,1,1,1,5,7,3,1,2,2,1,1, ,98,3,2,98,1,2,1,98,0.29155314,0.15925394,0.30491906
2018036832,51,8,4,2,3,9,1,6,1,2,1,4,6,3, , ,3,1, ,2,2,2,1, , ,1,5,5,3,3,2,2,2,2,1, ,2,1,5,6,7,6,5,4,4,3,3,3,1,1,2,6,3,3,3,2,3,3,1,2,1,1,2,2,2,2,5,2,2,1,1,2,1,1,3,1,2,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,4,1,2,2,2,7,7,6,1,2,1,1,2, ,2,5,1,3,1,2,98,2,0.32083197,0.13994797,0.37894555
2018036833,8,5,3,2,2,8,2,6,1,2,1,2,4,3, , ,3,1, ,2,2,2,1, , ,1,3,1,2,3,2,2,2,2,1, ,1,3,4,1,7,7,5,5,5,2,5,2,1,1,1,7,1,3,3,3,3,3,1,3,1,2,1,2,2,2,5,2,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,2,4,1,1,1,1,1,1,1,1,7,1,2,2,2,6,7,4,1,2,1,2,2, ,3,4,1,3,98,2,1,98,1.56371522,0.13191994,0.95949636
2018036834,51,8,4,2,2,8,1,6,1,2,1,3,6,3, , ,3,1, ,4,2,2,1, , ,3,2,3,3,98,2,1,2,2,1, ,2,4,5,4,7,6,3,4,3,2,4,98,1,1,99,7,3,3,3,2,3,3,1,2,98,2, , , ,2,6,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,0,0,0,0,0,1,0,0, , , ,2,1,98,1,1,1,2,3,1,2,2,2,4,6,6,2,3, , , , , , ,98,98,1,98,1,2,0.31817188,0.1461255,0.35330036
2018036835,16,4,2,2,2,8,1,6,1,2,1,6,5,3, , ,3,1, ,2,2,2,1, , ,1,3,6,1,1,2,1,2, ,2, ,2,3,4,5,7,6,3,3,4,3,5,3,1,1,99,4,3,3,2,3,3,3,1,1,98,2, , , ,2,6,2,2,1,1,99,1,1,2,2,1,1,2,2,2,2,1,2,1,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,2,5,1,1,2,2,7,6,3,98,98, , , , , , ,1,98,98,98,1,98,0.35405495,0.79240808,0.77332382
2018036836,16,4,2,1,3,3,1,6,1,2,1,3,7,3, , ,3,1, ,2,2,3,1, , ,1,2,7,8,3,2,3,1,2,1, ,2,1,5,5,3,3,3,1,3,4,3,3,1,1,2,7,3,1,3,3,3,3,1,1,1,1,1,2,2,2,6,2,2,1,1,2,2,1,7, , , , , , , ,2,2,0,0,0,0,0,1,0,0, , , ,2,1,1,1,1,1,2,5,1,2,2,2,7,7,6,2,2,2,2,1, ,1,3,1,3,1,2,1,2,0.44066813,0.98259922,1.06002678
2018036837,8,5,3,1,6,6,1,4,1,2,1,6,2,3, , ,3,1, ,8,2,6,2,2, ,3,2,1,1,3,2,1,2, , ,1,2,4,1,7,4,1,5,3,5,2,5,1,1,2,1,4,3,2,3,3,2,3,2, , ,2, , , ,2,6,2,1,2, , , , ,7, , , , , , , ,2,1,1,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,7,98,2,1,1,7,7,7,2,3, , , , , , ,1,3,3,3,1,2,1.23467282,0.14344416,1.16773
2018036838,51,8,4,2,2,8,1,7,1,2,1,2,8,3, , ,3,1, ,2,1,2,1, , ,3,2,6,6,1,3,1,1,1,1, ,2,2,5,3,6,6,2,2,2,5,4,4,1,1,2,7,3,2,3,3,1,3,1,3,1,2,1,2,2,2,4,2,2,1,1,2,2,1,4,2,1,2,2,2,2,1,1,2,0,0,0,0,0,1,0,0, , , ,1,1,1,1,1,1,2,6,1,2,2,2,7,7,5,2,1, , , , , , ,1,3,3,3,1,2,0.31817188,0.1461255,0.35330036
